node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
person,,,,,,,False,False,False,2,4,1.1166666666666667,0.2796435915010281,0.07261724659606657,0.0,0.0,11.895522388059701,12.75,0.014533454421244792,0.00913793595740854,1.0,6,7,6,4,2.0,370.0,387.0,277.0,356.0,384.0,383.0,286.0,345.0,4,0.98,12.75,38,9.31,12.131578947368421,179,43.87,10.59217877094972
person,,,,,,,False,False,False,2,6,3.333333333333333,0.25579937304075234,0.07534626038781163,0.0004289183369535065,0.0010013048114652398,7.4,8.333333333333334,0.008919387502563443,0.03429368644417164,0.8,12,8,15,5,3.0,304.0,109.0,349.0,323.0,376.0,371.0,325.0,175.0,6,1.47,8.333333333333334,25,6.13,10.84,112,27.45,11.660714285714286
person,,,,,,,False,False,False,2,6,3.333333333333333,0.25579937304075234,0.07534626038781163,0.0004289183369535065,0.0010013048114652398,7.4,8.333333333333334,0.008919387502563443,0.03429368644417164,0.8,12,8,15,5,3.0,304.0,109.0,349.0,323.0,376.0,371.0,325.0,175.0,6,1.47,8.333333333333334,25,6.13,10.84,112,27.45,11.660714285714286
person,,,,,,,False,False,False,2,8,2.5833333333333335,0.2712765957446808,0.08207879295892706,0.0023321095277790893,0.0037729000964295085,11.096774193548386,11.125,0.03117839563392505,0.08663115680627637,0.75,21,6,23,7,4.0,222.0,233.0,309.0,195.0,305.0,293.0,169.0,31.0,8,1.96,11.125,36,8.82,11.555555555555555,158,38.73,11.0
person,,,,,,,False,False,False,3,17,4.05952380952381,0.3248407643312102,0.08297180043383949,0.010592535581816668,0.008650571150571149,12.170674486803517,12.588235294117647,0.07180535076677055,0.045410415586507616,0.36764705882352944,50,6,26,7,5.666666666666667,22.0,38.0,45.0,165.0,58.0,115.0,52.0,118.0,17,4.17,12.588235294117647,87,21.32,11.149425287356323,290,71.08,10.303448275862069
person,,,,,,,False,False,True,2,12,3.5333333333333337,0.3285024154589372,0.09173693086003373,0.008649316627520168,0.012832121655651068,12.358490566037734,12.916666666666666,0.05054837966599592,0.0449115247652894,0.45454545454545453,30,6,24,7,6.0,74.0,86.0,38.0,20.0,87.0,37.0,77.0,121.0,12,2.94,12.916666666666666,92,22.55,11.195652173913043,302,74.02,10.30794701986755
person,,,,,,,True,False,False,2,8,2.583333333333333,0.26877470355731226,0.08047337278106509,0.0,0.0,11.903225806451612,11.875,0.02805145438736894,0.060611931298746195,1.0,28,7,28,8,4.0,222.0,238.0,319.0,241.0,384.0,383.0,184.0,78.0,8,1.96,11.875,36,8.82,12.027777777777779,153,37.5,11.457516339869281
person,,,,,,,True,False,False,4,19,4.000000000000001,0.3210070810385523,0.07814594905190576,0.02157229949686517,0.006109666336939062,9.833333333333334,10.157894736842104,0.0595998098126101,0.04922554827792785,0.2631578947368421,45,6,24,7,4.75,14.0,45.0,56.0,284.0,18.0,203.0,63.0,102.0,19,4.66,10.157894736842104,83,20.34,11.024096385542169,277,67.89,10.487364620938628
person,,,,,,,False,False,False,2,5,1.4999999999999998,0.278118609406953,0.07555555555555556,0.0013974610099452358,0.0022622460122460114,8.777777777777779,9.6,0.008687117065339537,0.010934002362051899,0.6,6,7,7,4,2.5,335.0,359.0,283.0,320.0,347.0,340.0,329.0,321.0,5,1.23,9.6,36,8.82,10.88888888888889,186,45.59,10.876344086021506
person,,,,,,,False,False,False,2,5,1.4166666666666665,0.29039145907473307,0.07429664026222343,0.0009989940895611857,0.0021211050622815327,9.588235294117647,11.2,0.02269826354461586,0.011129119917451776,0.4,4,6,12,5,2.5,335.0,367.0,222.0,340.0,356.0,345.0,215.0,318.0,5,1.23,11.2,46,11.27,12.391304347826088,206,50.49,11.04368932038835
person,,,,,,,False,False,False,2,10,2.6499999999999995,0.3192488262910798,0.08647732089868589,0.005439711687692882,0.00777322394969454,13.553459119496857,14.2,0.0673683566252138,0.04592106948400801,0.5111111111111111,23,6,24,7,5.0,140.0,228.0,59.0,84.0,174.0,149.0,58.0,115.0,10,2.45,14.2,79,19.36,11.759493670886076,278,68.14,10.629496402877697
person,,,,,,,False,False,False,2,8,2.583333333333333,0.2732752846617549,0.07858243451463791,0.0033641055144719243,0.005291100879336173,9.03225806451613,9.0,0.009393857359587665,0.012075623196083055,0.5714285714285714,16,6,17,6,4.0,222.0,238.0,299.0,274.0,264.0,234.0,320.0,314.0,8,1.96,9.0,39,9.56,9.948717948717949,151,37.01,10.596026490066226
person,,,,,,,True,False,False,2,13,4.033333333333334,0.29802775748721694,0.08379544054220579,0.0065818752789844025,0.011241593962182196,10.644628099173552,11.0,0.043703731852306416,0.07484831675076711,0.48717948717948717,38,6,28,8,6.5,57.0,40.0,168.0,149.0,122.0,62.0,101.0,48.0,13,3.19,11.0,59,14.46,11.76271186440678,221,54.17,10.927601809954751
person,,,,,,,False,False,False,2,14,4.116666666666667,0.3309002433090024,0.09389023127373144,0.012893462352225582,0.020860991816874164,14.226720647773277,14.714285714285714,0.10403258843169993,0.115395324920015,0.4725274725274725,43,7,28,8,7.0,44.0,34.0,33.0,5.0,41.0,5.0,29.0,15.0,14,3.43,14.714285714285714,102,25.0,12.107843137254902,306,75.0,10.359477124183007
person,,,,,,,False,False,False,2,7,2.033333333333333,0.28651685393258425,0.07960199004975124,0.002146976712484733,0.002513609866551043,11.0,11.571428571428571,0.017122628312747027,0.01818874903001974,0.7142857142857143,15,7,16,6,3.5,265.0,301.0,246.0,255.0,314.0,333.0,263.0,278.0,7,1.72,11.571428571428571,50,12.25,10.72,197,48.28,10.898477157360405
person,,,,,,,False,False,False,2,10,3.166666666666667,0.29672727272727273,0.08798792322622385,0.005756512077817951,0.008594854316779452,10.789473684210527,11.0,0.01698523262191411,0.032600157707688614,0.5333333333333333,24,6,24,7,5.0,140.0,128.0,178.0,59.0,157.0,118.0,264.0,188.0,10,2.45,11.0,60,14.71,10.3,221,54.17,10.583710407239819
person,,,,,,,False,False,False,2,10,3.0,0.2956521739130435,0.08548082966687617,0.003019617817001671,0.008932026846465347,13.138888888888888,13.6,0.0725277403896609,0.09971040723153324,0.6444444444444445,29,5,28,8,5.0,140.0,156.0,184.0,107.0,276.0,103.0,51.0,23.0,10,2.45,13.6,57,13.97,11.947368421052632,221,54.17,10.778280542986426
person,,,,,,,True,False,True,3,11,2.466666666666667,0.3114503816793893,0.08135593220338982,0.009332283016318211,0.005220040514158165,12.189189189189188,12.545454545454545,0.04668365502277364,0.03656024960461564,0.38181818181818183,21,6,25,7,3.6666666666666665,103.0,254.0,91.0,212.0,74.0,241.0,90.0,164.0,11,2.7,12.545454545454545,83,20.34,11.301204819277109,258,63.24,10.531007751937985
person,,,,,,,False,False,False,2,10,3.166666666666667,0.29039145907473307,0.08478802992518704,0.0038217823678908646,0.006596980861686746,9.842105263157894,10.1,0.019043641532268583,0.02783065687379565,0.4666666666666667,21,6,19,6,5.0,140.0,128.0,222.0,127.0,237.0,187.0,248.0,225.0,10,2.45,10.1,52,12.75,10.98076923076923,202,49.51,10.806930693069306
person,,,,,,,False,False,False,2,10,3.3333333333333335,0.2916368834882059,0.08738487898907689,0.005556776995298686,0.011697272442593293,9.2,9.2,0.017753797656788382,0.02979764239736381,0.4666666666666667,21,6,18,6,5.0,140.0,103.0,211.0,66.0,170.0,53.0,257.0,213.0,10,2.45,9.2,49,12.01,10.551020408163266,206,50.49,10.888349514563107
person,,,,,,,False,True,True,2,4,1.2,0.25987261146496815,0.07088255733148019,0.004158421100659229,0.003349439011203716,7.388888888888889,8.25,0.0039748326276584055,0.004738590794872486,0.5,3,7,4,3,2.0,370.0,383.0,343.0,368.0,217.0,305.0,370.0,371.0,4,0.98,8.25,27,6.62,9.074074074074074,128,31.37,10.296875
person,,,,,,,False,False,False,3,17,4.3,0.32406671961874506,0.0817389562255835,0.014250563016131515,0.00632677176794824,11.713178294573645,12.235294117647058,0.08241234862025798,0.0770032470680713,0.35294117647058826,48,6,26,7,5.666666666666667,22.0,23.0,47.0,202.0,35.0,198.0,41.0,45.0,17,4.17,12.235294117647058,95,23.28,11.821052631578947,278,68.14,10.492805755395683
person,,,,,,,False,False,False,2,3,2.0,0.2311614730878187,0.06601051638128623,0.0,0.0,5.5,6.333333333333333,0.0016033706910987728,0.003415631810652962,1.0,3,7,4,3,1.5,386.0,302.0,383.0,391.0,384.0,383.0,389.0,383.0,3,0.74,6.333333333333333,13,3.19,9.461538461538462,62,15.2,10.290322580645162
person,,,,,,,False,False,False,3,19,4.516666666666667,0.33197721724979656,0.08997684419450877,0.022534840681701116,0.016377316009668946,11.018450184501845,11.157894736842104,0.047071124943423595,0.05221791608837602,0.2982456140350877,51,6,25,7,6.333333333333333,14.0,15.0,31.0,38.0,14.0,13.0,88.0,94.0,19,4.66,11.157894736842104,105,25.74,10.561904761904762,294,72.06,10.452380952380953
person,,,,,,,True,False,True,2,10,3.1166666666666667,0.29737609329446063,0.0853675547496164,0.005387569701689711,0.011134429884429883,11.06951871657754,11.5,0.027966321042469277,0.033024881296631184,0.4888888888888889,22,7,22,6,5.0,140.0,142.0,172.0,111.0,176.0,63.0,186.0,185.0,10,2.45,11.5,63,15.44,11.079365079365079,232,56.86,10.35344827586207
person,,,,,,,False,False,False,4,18,3.7428571428571433,0.3383084577114428,0.0820842973543909,0.025803185509947594,0.008539507804213687,10.155216284987276,10.777777777777779,0.07437219860621458,0.05221122212449693,0.24836601307189543,38,5,25,7,4.5,20.0,65.0,15.0,192.0,9.0,121.0,48.0,95.0,18,4.41,10.777777777777779,109,26.72,11.53211009174312,311,76.23,10.289389067524116
person,,,,,,,True,False,False,3,7,1.75,0.23168654173764908,0.06617468169653719,0.010089556664911835,0.008029198904867352,4.714285714285714,4.714285714285714,0.0011856843425994106,0.0024201837219221286,0.3333333333333333,7,6,7,4,2.3333333333333335,265.0,329.0,381.0,389.0,62.0,140.0,398.0,395.0,7,1.72,4.714285714285714,18,4.41,5.888888888888889,55,13.48,8.763636363636364
person,,,,,,,False,False,False,3,12,2.692857142857143,0.3128834355828221,0.081202109662653,0.008854724471140827,0.005276012261306379,10.649867374005304,11.0,0.048378318140103224,0.034185321060025836,0.2878787878787879,19,6,23,7,4.0,74.0,216.0,83.0,216.0,83.0,236.0,84.0,178.0,12,2.94,11.0,84,20.59,11.702380952380953,261,63.97,10.478927203065133
person,,,,,,,False,False,False,2,12,3.5,0.3160340821068939,0.0870771529185786,0.004921451075118169,0.0069631319631319605,13.047619047619047,13.666666666666666,0.09013684055708408,0.06376960375567957,0.5909090909090909,39,6,31,9,6.0,74.0,89.0,70.0,73.0,194.0,171.0,35.0,66.0,12,2.94,13.666666666666666,76,18.63,11.723684210526315,271,66.42,10.601476014760147
person,,,,,,,True,False,False,3,11,2.55,0.2841225626740947,0.0749059086319268,0.00681986969981365,0.003507775566599096,9.607843137254903,9.909090909090908,0.04403103216421079,0.031685970262858,0.32727272727272727,18,6,18,6,3.6666666666666665,103.0,243.0,254.0,333.0,115.0,301.0,99.0,199.0,11,2.7,9.909090909090908,54,13.24,11.12962962962963,195,47.79,10.666666666666666
person,,,,,,,False,False,False,2,7,3.0000000000000004,0.275118004045853,0.08067226890756303,0.0015958124702797802,0.004008332634669533,8.11111111111111,8.428571428571429,0.011666627254851951,0.03240923620161653,0.6190476190476191,13,7,16,6,3.5,265.0,154.0,291.0,232.0,336.0,284.0,303.0,191.0,7,1.72,8.428571428571429,30,7.35,11.8,165,40.44,11.303030303030303
person,,,,,,,False,False,False,2,5,1.6666666666666665,0.24519230769230768,0.0716984447763817,0.007383851418866877,0.008467831997243757,5.999999999999999,6.0,0.006906934615813417,0.012624153356176867,0.4,4,6,6,4,2.5,335.0,339.0,368.0,363.0,103.0,125.0,347.0,309.0,5,1.23,6.0,22,5.39,9.636363636363637,92,22.55,10.304347826086957
person,,,,,,,False,False,False,2,6,3.333333333333333,0.25579937304075234,0.07534626038781163,0.0004289183369535065,0.0010013048114652398,7.4,8.333333333333334,0.008919387502563443,0.03429368644417164,0.8,12,8,15,5,3.0,304.0,109.0,349.0,323.0,376.0,371.0,325.0,175.0,6,1.47,8.333333333333334,25,6.13,10.84,112,27.45,11.660714285714286
person,,,,,,,False,False,True,2,9,3.0,0.28651685393258425,0.08669783255418614,0.005585218661229483,0.008076776860199322,9.444444444444445,9.444444444444445,0.027643773571093575,0.05131507132418199,0.5,18,7,16,6,4.5,176.0,156.0,246.0,82.0,168.0,136.0,187.0,97.0,9,2.21,9.444444444444445,46,11.27,12.065217391304348,199,48.77,11.06532663316583
person,,,,,,,True,False,False,3,19,4.816666666666666,0.33197721724979656,0.09300205151584226,0.01737309942215573,0.011591914850604691,12.505190311418685,12.421052631578947,0.07303300464166224,0.09858785048405154,0.3391812865497076,58,6,29,8,6.333333333333333,14.0,9.0,31.0,10.0,24.0,54.0,50.0,26.0,19,4.66,12.421052631578947,103,25.25,11.145631067961165,296,72.55,10.263513513513514
person,,,,,,,False,False,False,2,8,2.6666666666666665,0.2823529411764706,0.08478802992518704,0.00403178844443932,0.006709158547393842,9.125,9.125,0.0151747292738144,0.025260744392556676,0.5714285714285714,16,6,16,6,4.0,222.0,217.0,261.0,127.0,228.0,180.0,276.0,242.0,8,1.96,9.125,40,9.8,10.425,177,43.38,10.96045197740113
person,,,,,,,False,False,False,2,5,1.6666666666666665,0.2532588454376164,0.07599180480536413,0.002938488590040881,0.007087414172975671,6.6,6.6,0.005923850311014725,0.00922111276275572,0.4,4,7,10,4,2.5,335.0,339.0,357.0,313.0,284.0,166.0,356.0,344.0,5,1.23,6.6,25,6.13,10.08,108,26.47,11.092592592592593
person,,,,,,,False,False,True,2,10,3.3333333333333335,0.2991202346041056,0.09326069564554838,0.005732654252033089,0.013932436759976864,10.7,10.7,0.023954655753710048,0.06120951394162557,0.4666666666666667,21,5,25,7,5.0,140.0,103.0,156.0,7.0,158.0,25.0,206.0,77.0,10,2.45,10.7,60,14.71,11.566666666666666,218,53.43,11.036697247706423
person,,,,,,,True,False,False,2,11,3.583333333333334,0.30155210643015523,0.08914135896875683,0.007667487654235409,0.014184060357188704,10.372093023255811,10.454545454545455,0.022998547285524654,0.03754095226291171,0.4909090909090909,27,6,24,7,5.5,103.0,77.0,135.0,44.0,98.0,22.0,212.0,158.0,11,2.7,10.454545454545455,59,14.46,11.084745762711865,241,59.07,10.759336099585063
person,,,,,,,False,False,True,2,5,1.4999999999999998,0.26579804560260584,0.0789041095890411,0.00239875118594778,0.004001296648355475,8.555555555555555,9.0,0.009915844763860098,0.01274384841511354,0.4,4,7,9,4,2.5,335.0,359.0,330.0,268.0,301.0,286.0,317.0,308.0,5,1.23,9.0,36,8.82,10.694444444444445,148,36.27,11.16891891891892
person,,,,,,,False,False,False,2,9,2.7833333333333337,0.31312356101304684,0.08560039163577872,0.0018382903588386272,0.00826762922351157,14.604790419161674,15.11111111111111,0.046104941141036186,0.0354550540507725,0.6388888888888888,23,6,26,7,4.5,176.0,190.0,82.0,106.0,327.0,132.0,95.0,170.0,9,2.21,15.11111111111111,77,18.87,11.545454545454545,265,64.95,10.4
person,,,,,,,False,False,True,3,20,4.742857142857144,0.35172413793103446,0.09184018007878447,0.015590941059864492,0.014067137228901933,14.591867469879515,14.85,0.17777359547624852,0.11402626319029517,0.3736842105263158,71,5,31,9,6.666666666666667,9.0,12.0,5.0,17.0,30.0,23.0,3.0,16.0,20,4.9,14.85,122,29.9,11.352459016393443,333,81.62,10.08108108108108
person,,,,,,,False,False,False,2,1,0.25,0.1881918819188192,0.052351318406364276,0.0,0.0,7.0,7.0,9.244074291964182e-05,0.00017827773135085234,0.0,0,7,1,1,0.5,407.0,409.0,408.0,408.0,384.0,383.0,408.0,408.0,1,0.25,7.0,7,1.72,5.571428571428571,18,4.41,6.222222222222222
person,,,,,,,True,False,False,2,9,2.7,0.3011070110701107,0.08426270136307311,0.0050546040404827,0.00936074632598697,10.574074074074074,11.11111111111111,0.02160048532533216,0.02484556358086199,0.4722222222222222,17,6,18,6,4.5,176.0,209.0,138.0,138.0,187.0,93.0,223.0,245.0,9,2.21,11.11111111111111,56,13.73,11.196428571428571,235,57.6,10.719148936170212
person,,,,,,,True,False,False,2,16,4.95,0.3222748815165877,0.09318259677971909,0.013391308316882263,0.02161272161272161,13.161616161616159,13.5625,0.10899140258610117,0.14617457239862633,0.4666666666666667,56,6,29,8,8.0,31.0,3.0,52.0,9.0,39.0,1.0,21.0,7.0,16,3.92,13.5625,83,20.34,12.53012048192771,288,70.59,10.48263888888889
person,,,,,,,False,False,False,2,11,3.5000000000000004,0.2727272727272727,0.08098451766574037,0.004849905791145521,0.008334792893616426,9.999999999999998,10.090909090909092,0.017225369956723597,0.043003048000234946,0.5636363636363636,31,7,28,8,5.5,103.0,88.0,305.0,224.0,198.0,130.0,258.0,128.0,11,2.7,10.090909090909092,40,9.8,10.125,163,39.95,10.797546012269938
person,,,,,,,False,False,False,2,4,1.2499999999999998,0.24757281553398058,0.07291573585917255,0.0,0.0,9.200000000000001,9.25,0.0060154677398684,0.007240622717189152,1.0,6,8,6,4,2.0,370.0,382.0,366.0,352.0,384.0,383.0,355.0,360.0,4,0.98,9.25,24,5.88,10.625,104,25.49,10.692307692307692
person,,,,,,,False,False,False,2,7,2.1999999999999997,0.29416005767844267,0.08126680609501045,0.003632863872638579,0.004245488804312336,9.575757575757574,10.285714285714286,0.03459522930272262,0.027713940157029833,0.5238095238095238,11,7,16,6,3.5,265.0,286.0,192.0,214.0,249.0,279.0,141.0,227.0,7,1.72,10.285714285714286,50,12.25,13.44,221,54.17,11.081447963800905
person,,,,,,,False,False,False,2,12,3.9166666666666674,0.31875,0.09325714285714286,0.011029029688065007,0.020278626044000377,10.78723404255319,10.916666666666666,0.03672945231923612,0.04945447896956302,0.45454545454545453,30,6,23,7,6.0,74.0,54.0,61.0,8.0,55.0,8.0,134.0,101.0,12,2.94,10.916666666666666,71,17.4,11.535211267605634,285,69.85,10.435087719298245
person,,,,,,,False,False,False,2,12,3.7500000000000004,0.3031203566121842,0.08695652173913043,0.009584413802855152,0.021011557776263658,10.266666666666664,10.583333333333334,0.027358929401066347,0.03366614730378811,0.45454545454545453,30,6,18,6,6.0,74.0,63.0,132.0,75.0,68.0,3.0,189.0,180.0,12,2.94,10.583333333333334,64,15.69,10.421875,233,57.11,10.643776824034335
person,,,,,,,False,False,False,3,15,3.6333333333333337,0.3175097276264591,0.08070418356245673,0.009413132968865891,0.005925509301177753,12.30275229357798,13.066666666666666,0.0750922097956734,0.053378344534229454,0.3619047619047619,38,7,25,7,5.0,39.0,75.0,64.0,230.0,72.0,210.0,47.0,93.0,15,3.68,13.066666666666666,89,21.81,11.685393258426966,269,65.93,10.531598513011152
person,,,,,,,True,False,False,3,5,1.2,0.26649248856956237,0.07355327203893997,0.00929255167921053,0.006978726898512998,6.791666666666667,7.0,0.009396379886971765,0.008775388548400188,0.2,2,6,6,4,1.6666666666666667,335.0,383.0,327.0,345.0,76.0,170.0,319.0,349.0,5,1.23,7.0,31,7.6,10.483870967741936,140,34.31,10.55
person,,,,,,,False,False,False,2,5,1.5833333333333333,0.2513863216266174,0.07385506546792978,0.0016395055038873373,0.003227391830333006,6.7368421052631575,7.0,0.00588515857424861,0.010602209464382811,0.4,4,6,7,4,2.5,335.0,351.0,360.0,343.0,333.0,311.0,358.0,325.0,5,1.23,7.0,27,6.62,9.962962962962964,113,27.7,10.56637168141593
person,,,,,,,False,False,False,2,11,3.416666666666667,0.30746043707611154,0.08528428093645485,0.0076022677174508255,0.011105907629971797,10.463414634146343,10.909090909090908,0.025082535009683368,0.03852872533244379,0.4909090909090909,27,7,24,7,5.5,103.0,95.0,106.0,115.0,101.0,65.0,202.0,153.0,11,2.7,10.909090909090908,64,15.69,11.453125,257,62.99,10.42023346303502
person,,,,,,,True,False,False,2,6,1.6999999999999997,0.2809917355371901,0.07548566142460685,0.002399936735225381,0.0018820522496993087,10.382352941176471,11.166666666666666,0.020687939955116807,0.017247114729442584,0.4666666666666667,7,7,13,5,3.0,304.0,337.0,272.0,321.0,300.0,349.0,231.0,284.0,6,1.47,11.166666666666666,43,10.54,12.093023255813954,190,46.57,11.052631578947368
person,,,,,,,True,False,False,2,1,0.3333333333333333,0.16209773539928488,0.04923076923076923,0.0,0.0,3.0,3.0,1.107395455056373e-05,3.450105710710714e-05,0.0,0,8,1,1,0.5,407.0,407.0,409.0,409.0,384.0,383.0,409.0,409.0,1,0.25,3.0,3,0.74,4.333333333333333,9,2.21,5.111111111111111
person,,,,,,,False,False,False,3,10,2.3,0.29781021897810217,0.07906976744186046,0.001688406310138797,0.0016591362179597478,12.869565217391306,13.2,0.057806885192897416,0.048700074309889076,0.5777777777777777,26,6,25,7,3.3333333333333335,140.0,274.0,169.0,266.0,331.0,353.0,67.0,104.0,10,2.45,13.2,65,15.93,12.492307692307692,223,54.66,10.973094170403588
person,,,,,,,False,False,False,2,12,3.8333333333333335,0.3004418262150221,0.08650788041557707,0.004510696245246857,0.008523539038244916,10.782608695652174,10.916666666666666,0.03226857613590537,0.041490015023877114,0.48484848484848486,32,7,25,7,6.0,74.0,59.0,144.0,83.0,207.0,123.0,155.0,136.0,12,2.94,10.916666666666666,59,14.46,11.59322033898305,230,56.37,10.691304347826087
person,,,,,,,False,False,True,2,6,1.7833333333333332,0.2668410725964683,0.07266898209991986,0.0009960021960675424,0.0022903537609419954,8.813084112149532,9.666666666666666,0.011031501020625684,0.010422857258205158,0.6,9,6,8,4,3.0,304.0,325.0,325.0,354.0,357.0,337.0,312.0,328.0,6,1.47,9.666666666666666,34,8.33,10.647058823529411,139,34.07,10.776978417266188
person,,,,,,,False,False,False,2,6,1.8666666666666665,0.2738255033557047,0.07631874298540965,0.00923875215296069,0.00879693673811321,8.071428571428573,9.0,0.026995476898591553,0.025921666623060426,0.4666666666666667,7,7,6,4,3.0,304.0,319.0,295.0,310.0,78.0,111.0,190.0,239.0,6,1.47,9.0,33,8.09,12.606060606060606,166,40.69,11.126506024096386
person,,,,,,,False,False,False,3,19,4.476190476190477,0.3535528596187175,0.08936589639688972,0.02474002583308399,0.012918576521517703,14.113297872340421,14.421052631578947,0.1441247004412506,0.08308309742151818,0.3684210526315789,63,5,31,9,6.333333333333333,14.0,18.0,3.0,42.0,11.0,36.0,10.0,38.0,19,4.66,14.421052631578947,126,30.88,10.96031746031746,336,82.35,10.113095238095237
person,,,,,,,False,False,False,2,8,2.6666666666666665,0.2908054169636493,0.08773250188151811,0.002750755066911088,0.00772049842905458,10.875,10.875,0.03446081782324884,0.05943877739049959,0.5714285714285714,16,6,18,6,4.0,222.0,217.0,216.0,61.0,290.0,151.0,142.0,80.0,8,1.96,10.875,53,12.99,12.641509433962264,209,51.23,10.904306220095695
person,,,,,,,False,False,False,2,13,3.7333333333333334,0.32432432432432434,0.08569928233852615,0.011864690116842611,0.008829383461736404,12.705357142857144,13.692307692307692,0.05090213362951103,0.04070987088089997,0.47435897435897434,37,6,26,7,6.5,57.0,68.0,46.0,100.0,47.0,110.0,76.0,140.0,13,3.19,13.692307692307692,88,21.57,11.227272727272727,291,71.32,10.302405498281788
person,,,,,,,False,False,False,2,7,3.0,0.2233169129720854,0.06654162929136427,0.0021606246067928645,0.0033282089766046973,6.333333333333332,6.142857142857143,0.0013672821233440674,0.003329772334904151,0.6190476190476191,13,7,13,5,3.5,265.0,156.0,393.0,384.0,311.0,306.0,394.0,386.0,7,1.72,6.142857142857143,15,3.68,6.133333333333334,44,10.78,8.977272727272727
person,,,,,,,False,False,False,2,8,2.75,0.27983539094650206,0.0791311093871218,0.0011316373897252488,0.006622575339152886,9.96969696969697,9.5,0.014541664659471792,0.01844270734373288,0.6071428571428571,17,6,16,6,4.0,222.0,196.0,276.0,263.0,351.0,185.0,285.0,276.0,8,1.96,9.5,39,9.56,10.666666666666666,171,41.91,11.046783625730994
person,,,,,,,False,False,False,2,10,2.65,0.3063063063063063,0.08148863220265636,0.0024808276855875725,0.004825546737311443,13.616352201257861,14.5,0.06509670425164098,0.039903752901274236,0.6,27,7,25,7,5.0,140.0,225.0,117.0,208.0,296.0,260.0,59.0,144.0,10,2.45,14.5,69,16.91,11.927536231884059,247,60.54,10.574898785425102
person,,,,,,,False,False,False,2,9,2.916666666666667,0.2922636103151863,0.08561835478455511,0.004078990859905356,0.005679937481408071,10.14285714285714,10.333333333333334,0.023813482099410133,0.03139221092645278,0.4444444444444444,16,7,23,7,4.5,176.0,176.0,206.0,105.0,224.0,216.0,208.0,201.0,9,2.21,10.333333333333334,56,13.73,11.589285714285714,210,51.47,10.866666666666667
person,,,,,,,False,False,False,2,8,2.25,0.31264367816091954,0.08078408078408078,0.011137936992220682,0.009539643730820202,11.777777777777777,13.125,0.04896526618180657,0.025897773072067178,0.4642857142857143,13,5,14,5,4.0,222.0,276.0,84.0,228.0,54.0,89.0,81.0,240.0,8,1.96,13.125,68,16.67,11.882352941176471,259,63.48,10.308880308880308
person,,,,,,,False,False,True,2,9,2.7499999999999996,0.29737609329446063,0.08603964571910586,0.0035445861691661444,0.00424235350705939,11.84848484848485,12.0,0.01880764507692338,0.0309121361284801,0.6111111111111112,22,6,24,7,4.5,176.0,203.0,172.0,93.0,254.0,280.0,251.0,204.0,9,2.21,12.0,61,14.95,10.80327868852459,227,55.64,10.577092511013216
person,,,,,,,False,False,True,2,8,3.166666666666667,0.2982456140350877,0.08419604471195184,0.0021832119762569264,0.0047043853193585805,10.289473684210524,11.25,0.031133523757364917,0.04266551136384068,0.5714285714285714,16,6,23,7,4.0,222.0,128.0,165.0,140.0,309.0,266.0,170.0,132.0,8,1.96,11.25,55,13.48,12.672727272727272,226,55.39,10.738938053097344
person,,,,,,,False,False,True,2,3,1.3333333333333333,0.22960045019696118,0.06801133522253709,0.0002428153261965696,0.0009612362553539023,5.75,6.333333333333333,0.0018712811459395877,0.003166381245618055,0.6666666666666666,2,7,4,3,1.5,386.0,372.0,388.0,380.0,381.0,374.0,384.0,391.0,3,0.74,6.333333333333333,15,3.68,9.2,61,14.95,10.39344262295082
person,,,,,,,False,False,False,2,7,2.9166666666666665,0.2738255033557047,0.08111332007952286,0.0019712804671622305,0.0035535250608780037,8.914285714285713,9.714285714285714,0.01125619540259078,0.02364870098886521,0.6190476190476191,13,7,17,6,3.5,265.0,180.0,295.0,220.0,321.0,298.0,310.0,251.0,7,1.72,9.714285714285714,41,10.05,10.75609756097561,161,39.46,10.677018633540373
person,,,,,,,False,False,False,2,6,1.9999999999999998,0.24969400244798043,0.07330877728865332,0.007609420476846503,0.010893330746271931,7.0,7.0,0.002114832143970349,0.0035532380593052628,0.4,6,6,12,5,3.0,304.0,305.0,363.0,346.0,100.0,67.0,381.0,382.0,6,1.47,7.0,26,6.37,7.961538461538462,94,23.04,9.148936170212766
person,,,,,,,False,False,False,2,6,1.8333333333333333,0.28313671061762663,0.08146151542377958,0.0017480453115288742,0.004986579618932562,10.136363636363637,10.333333333333334,0.02838179433754093,0.023705760401295514,0.4,6,6,13,5,3.0,304.0,322.0,256.0,210.0,329.0,253.0,183.0,250.0,6,1.47,10.333333333333334,45,11.03,13.377777777777778,187,45.83,11.16042780748663
