node_type,org_cat,corp_cat,corp_sub,rank,banker,PPG_director,PPG_member,bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
person,person,,,,False,False,False,2,5,1.6666666666666665,0.25787187839305103,0.06748277413397107,0.0004209323810486362,0.0025375085841441605,6.400000000000001,6.4,0.0001453330482178478,0.00019426191635392068,0.4,4,5,6,4,2.5,445.0,446.0,475.0,454.0,378.0,314.0,474.0,474.0,5,1.05,6.4,20,4.21,10.25,102,21.47,19.529411764705884
person,person,,,,False,False,False,3,29,6.117063492063492,0.4177660510114336,0.09237351311055653,0.0022733497796812367,0.0033012155510489965,37.55945507622445,38.0,0.08953832180154916,0.07455883794593733,0.5270935960591133,214,4,67,18,9.666666666666666,78.0,122.0,58.0,47.0,188.0,263.0,40.0,60.0,29,6.11,38.0,269,56.63,25.107806691449813,465,97.89,20.07741935483871
person,person,,,,False,False,False,3,10,2.475,0.35714285714285715,0.07350855020505016,0.006689753393900697,0.006415749128607224,16.13468013468013,23.3,0.01248841462716212,0.007232960396218122,0.6444444444444445,29,4,18,8,3.3333333333333335,372.0,403.0,282.0,403.0,71.0,118.0,299.0,340.0,10,2.11,23.3,138,29.05,27.152173913043477,422,88.84,20.98578199052133
person,person,,,,True,False,False,3,23,5.396825396825397,0.3821399839098954,0.08641076951064217,0.0030874313882746584,0.005308090902361385,19.85176470588235,22.304347826086957,0.023112948746587512,0.015528962028953382,0.4268774703557312,108,4,39,12,7.666666666666667,140.0,171.0,183.0,161.0,164.0,159.0,197.0,256.0,23,4.84,22.304347826086957,189,39.79,25.15343915343915,445,93.68,20.462921348314605
person,person,,,,True,False,False,2,5,1.9,0.30904359141184123,0.060079684634357144,0.00040890071570128775,0.0005874320118157561,10.631578947368421,17.0,0.004404984729236249,0.002098147031349033,0.8,8,5,5,4,2.5,445.0,436.0,433.0,471.0,380.0,423.0,389.0,429.0,5,1.05,17.0,54,11.37,27.814814814814813,307,64.63,23.65798045602606
person,person,,,,False,False,False,2,9,2.2694444444444444,0.34025787965616044,0.07449422343039362,0.001432065373624065,0.004031239074543536,16.6891064871481,22.22222222222222,0.006611989307486365,0.0024861353508272015,0.5,18,5,16,7,4.5,387.0,420.0,345.0,388.0,260.0,225.0,356.0,418.0,9,1.89,22.22222222222222,104,21.89,24.721153846153847,393,82.74,21.923664122137403
person,person,,,,False,False,False,3,13,3.3773809523809524,0.3505535055350554,0.07583619382134589,0.00397775736698533,0.003736279709630808,14.014804370814241,15.692307692307692,0.002944221059129584,0.0019454981311183013,0.4230769230769231,33,5,24,9,4.333333333333333,310.0,338.0,307.0,371.0,134.0,236.0,413.0,435.0,13,2.74,15.692307692307692,111,23.37,19.117117117117118,422,88.84,20.872037914691944
person,person,,,,False,False,False,2,12,4.3011904761904765,0.3645433614735226,0.0800381936643451,0.00024315828158454858,0.0014540928881368585,20.342097979518403,25.333333333333332,0.015339575973508933,0.013969864519801246,0.7424242424242424,49,4,27,9,6.0,331.0,261.0,247.0,289.0,405.0,374.0,258.0,273.0,12,2.53,25.333333333333332,146,30.74,28.636986301369863,439,92.42,20.874715261958997
person,person,,,,True,False,False,4,26,5.851984126984129,0.3988245172124265,0.08317282437401502,0.0028841038818321705,0.0037079583628550996,23.05919848104698,26.96153846153846,0.03777168796196739,0.024507985899947335,0.4,130,4,52,15,6.5,102.0,143.0,120.0,219.0,167.0,237.0,116.0,183.0,26,5.47,26.96153846153846,228,48.0,25.986842105263158,455,95.79,20.36043956043956
person,person,,,,False,False,True,2,19,4.64404761904762,0.40186125211505924,0.09157214921440736,0.0016153970623566318,0.004297502030307614,33.156882850551135,35.21052631578947,0.04104470585126148,0.04189169381274533,0.6081871345029239,104,4,49,14,9.5,194.0,220.0,108.0,61.0,244.0,209.0,108.0,125.0,19,4.0,35.21052631578947,239,50.32,25.769874476987447,460,96.84,20.180434782608696
person,person,,,,True,False,False,3,31,6.601190476190477,0.4032258064516129,0.08928263750309356,0.0026536647863746373,0.007088152230723849,33.29023143973549,33.61290322580645,0.06469658224855504,0.057222414106306005,0.46021505376344085,214,4,56,15,10.333333333333334,65.0,94.0,100.0,103.0,174.0,107.0,69.0,99.0,31,6.53,33.61290322580645,244,51.37,25.311475409836067,447,94.11,20.539149888143175
person,person,,,,True,False,False,3,34,7.476190476190477,0.3948462177888612,0.0900584906196972,0.0020708776191849768,0.004066340696587199,30.861464968152863,31.676470588235293,0.07060458755048413,0.09528747851931368,0.4385026737967914,246,4,56,15,11.333333333333334,52.0,53.0,137.0,90.0,202.0,222.0,61.0,22.0,34,7.16,31.676470588235293,212,44.63,26.556603773584907,451,94.95,20.452328159645234
person,person,,,,False,False,False,3,31,7.238492063492065,0.4166666666666667,0.09265882046947137,0.004990784878342168,0.00761259793906945,28.342086508415104,29.677419354838708,0.04142953512214752,0.047689921357269974,0.41935483870967744,195,5,55,15,10.333333333333334,65.0,66.0,61.0,45.0,107.0,97.0,107.0,113.0,31,6.53,29.677419354838708,275,57.89,24.545454545454547,455,95.79,20.375824175824174
person,person,,,,True,False,False,3,24,4.54404761904762,0.4148471615720524,0.08746087276744612,0.003344705789074094,0.003931706904391782,31.516985416120857,34.25,0.0499174906870952,0.03405171461197565,0.4492753623188406,124,4,54,15,8.0,135.0,235.0,64.0,144.0,156.0,229.0,89.0,144.0,24,5.05,34.25,268,56.42,24.384328358208954,463,97.47,20.136069114470843
person,person,,,,True,False,False,2,15,3.9361111111111113,0.36510376633358954,0.08714796807632326,0.004279064253187271,0.00884925489697334,18.87014820042343,22.466666666666665,0.014540352970001745,0.010666975232120351,0.4666666666666667,49,4,27,9,7.5,278.0,293.0,243.0,151.0,126.0,78.0,269.0,306.0,15,3.16,22.466666666666665,165,34.74,24.242424242424242,419,88.21,21.00477326968974
person,person,,,,False,False,False,2,8,1.9,0.3502949852507375,0.08006967466426927,0.0010441620772529826,0.001300096232141535,32.35087719298246,36.0,0.023866847148663283,0.01854229000814082,0.75,21,5,15,7,4.0,411.0,436.0,308.0,287.0,292.0,382.0,193.0,238.0,8,1.68,36.0,122,25.68,29.75409836065574,415,87.37,21.308433734939758
person,person,,,,False,False,False,4,18,3.192857142857144,0.3614916286149163,0.07419170094236475,0.008576422819678768,0.00886994176401239,15.968680089485451,18.444444444444443,0.019504282294002986,0.009081771977748931,0.2875816993464052,44,5,22,8,4.5,206.0,354.0,261.0,395.0,54.0,77.0,230.0,323.0,18,3.79,18.444444444444443,144,30.32,24.270833333333332,425,89.47,20.924705882352942
person,person,,,,False,False,False,2,15,3.9,0.3749013417521705,0.09230470268169448,0.0006564808307298228,0.004722385049500309,26.21794871794872,28.4,0.025393090404281574,0.023257819263356863,0.5428571428571428,57,4,45,13,7.5,278.0,297.0,212.0,50.0,336.0,192.0,185.0,201.0,15,3.16,28.4,183,38.53,27.497267759562842,435,91.58,20.74942528735632
person,person,,,,False,False,False,2,8,2.033333333333333,0.3275862068965517,0.07219942240462077,0.0001905038394085622,0.0003847805166925753,19.885245901639344,23.0,0.005799105590210548,0.006012821014399388,0.5,14,5,16,7,4.0,411.0,429.0,386.0,420.0,413.0,435.0,364.0,353.0,8,1.68,23.0,84,17.68,26.535714285714285,366,77.05,22.631147540983605
person,person,,,,False,False,False,2,10,2.4,0.35315985130111527,0.08002808002808001,0.002187032613353984,0.009574140568144568,19.29861111111111,21.2,0.006593159033994529,0.005229726672488908,0.4444444444444444,20,5,18,8,5.0,372.0,408.0,296.0,291.0,193.0,66.0,357.0,368.0,10,2.11,21.2,132,27.79,23.848484848484848,415,87.37,21.185542168674697
person,person,,,,False,False,False,2,10,2.7,0.34148094895758446,0.07924481085514883,0.00046978202178599924,0.0015362774023666766,20.722222222222218,22.7,0.010578127208805561,0.011440780934491279,0.5555555555555556,25,5,23,9,5.0,372.0,393.0,335.0,308.0,365.0,371.0,320.0,295.0,10,2.11,22.7,118,24.84,31.033898305084747,384,80.84,22.1953125
person,person,,,,True,False,False,3,21,4.337301587301588,0.3749013417521705,0.08249368272061272,0.00399099750239618,0.004665210847089595,25.317291857273556,27.523809523809526,0.03030624420595295,0.024628629974764515,0.5047619047619047,106,4,53,15,7.0,170.0,255.0,212.0,231.0,133.0,195.0,161.0,182.0,21,4.42,27.523809523809526,181,38.11,27.016574585635357,431,90.74,21.03248259860789
person,person,,,,False,False,False,2,13,2.958333333333334,0.3462099125364432,0.0764854275132843,0.0016902789330107693,0.003772186055291436,22.033802816901407,24.23076923076923,0.011412226183784641,0.010676929974755136,0.8461538461538461,66,5,39,12,6.5,310.0,378.0,320.0,364.0,238.0,235.0,313.0,304.0,13,2.74,24.23076923076923,127,26.74,26.448818897637796,389,81.89,21.946015424164525
person,person,,,,True,False,False,2,4,1.0333333333333332,0.31353135313531355,0.07440573315754435,0.0,0.0,19.290322580645164,20.0,0.00390003891786795,0.003226080396697053,1.0,6,5,5,4,2.0,458.0,466.0,425.0,390.0,446.0,450.0,397.0,404.0,4,0.84,20.0,58,12.21,27.103448275862068,328,69.05,23.539634146341463
person,person,,,,False,False,False,2,10,3.066666666666667,0.32138024357239514,0.07107940941739824,0.00084246676512245,0.001204135514595208,14.41304347826087,15.9,0.005153931668518587,0.0028207086059113436,0.6666666666666666,30,5,19,8,5.0,372.0,365.0,403.0,429.0,314.0,385.0,376.0,414.0,10,2.11,15.9,73,15.37,24.45205479452055,342,72.0,22.444444444444443
person,person,,,,False,False,False,2,4,1.3333333333333333,0.259704756697649,0.06838796371838557,0.0005203701881121866,0.0035344927668378707,6.999999999999999,7.0,0.00011029377898456428,0.00018131664002732597,0.5,3,5,5,4,2.0,458.0,454.0,474.0,449.0,356.0,255.0,475.0,475.0,4,0.84,7.0,22,4.63,10.454545454545455,105,22.11,19.133333333333333
person,person,,,,True,False,True,2,14,3.8761904761904766,0.35930408472012104,0.08969287272109293,0.0006317427046603063,0.00479584013095006,20.77027027027027,23.928571428571427,0.016699498572242392,0.014566607581283458,0.5494505494505495,50,5,33,11,7.0,294.0,300.0,271.0,95.0,340.0,188.0,248.0,267.0,14,2.95,23.928571428571427,139,29.26,26.446043165467625,426,89.68,21.124413145539908
person,person,,,,False,False,False,2,7,1.811111111111111,0.3246753246753247,0.06880135961142923,0.00029156885090663283,0.0009149949416438425,15.202453987730062,19.428571428571427,0.003893241717984532,0.0015809130581054729,0.5238095238095238,11,4,10,6,3.5,427.0,442.0,402.0,446.0,396.0,405.0,398.0,448.0,7,1.47,19.428571428571427,79,16.63,24.911392405063292,351,73.89,22.686609686609685
person,person,,,,False,False,False,3,7,1.692857142857143,0.31986531986531985,0.07310016518072411,0.0003449322326644169,0.0009807641466535537,13.999999999999998,14.428571428571429,0.0025510234854583622,0.001966228548696172,0.5714285714285714,12,5,10,6,2.3333333333333335,427.0,445.0,412.0,412.0,390.0,401.0,418.0,433.0,7,1.47,14.428571428571429,70,14.74,21.642857142857142,341,71.79,22.577712609970675
person,person,,,,False,False,False,2,13,3.166666666666667,0.36231884057971014,0.08297909509113142,0.0012780976360807998,0.0047276489395077,23.12105263157895,25.307692307692307,0.013669472199329525,0.01708046497509322,0.6282051282051282,49,5,39,12,6.5,310.0,356.0,260.0,222.0,271.0,191.0,279.0,245.0,13,2.74,25.307692307692307,151,31.79,25.456953642384107,426,89.68,21.178403755868544
person,person,,,,False,False,False,2,8,2.233333333333333,0.3183646112600536,0.07801166069033477,0.0007901871839347278,0.0031230608165984594,12.940298507462687,14.625,0.002634043164331827,0.0019647781279941027,0.4642857142857143,13,5,16,7,4.0,411.0,426.0,416.0,333.0,319.0,276.0,417.0,434.0,8,1.68,14.625,69,14.53,20.985507246376812,337,70.95,23.16320474777448
person,person,,,,False,False,False,2,3,1.5333333333333332,0.2799057159693577,0.060018953353690604,0.0,0.0,6.913043478260871,11.666666666666666,0.0012127215849844432,0.0006953251733609198,1.0,3,5,3,3,1.5,469.0,448.0,467.0,473.0,446.0,450.0,461.0,468.0,3,0.63,11.666666666666666,23,4.84,24.652173913043477,200,42.11,25.705
person,person,,,,False,False,False,2,10,2.444047619047619,0.3690753690753691,0.07837895813738593,0.0006360897562727814,0.003156559037971431,26.717973697028746,33.8,0.023670536744674838,0.013166578599906524,0.8,36,4,23,9,5.0,372.0,405.0,228.0,327.0,339.0,273.0,194.0,281.0,10,2.11,33.8,167,35.16,28.652694610778443,436,91.79,20.821100917431192
person,person,,,,False,False,False,3,19,5.3500000000000005,0.33783783783783783,0.07953118459606529,0.0005082057621903064,0.0006654822710785402,22.81308411214953,23.210526315789473,0.014192764958792835,0.022599104308070092,0.5906432748538012,101,5,48,14,6.333333333333333,194.0,176.0,357.0,301.0,360.0,421.0,271.0,207.0,19,4.0,23.210526315789473,109,22.95,27.568807339449542,369,77.68,22.474254742547426
person,person,,,,True,True,True,2,39,9.854761904761903,0.42754275427542754,0.10066402938683243,0.0024912639238498856,0.00982741130483287,37.065957960860125,39.76923076923077,0.11989137690128993,0.1309987916649821,0.5411605937921727,401,4,71,22,19.5,41.0,6.0,42.0,3.0,181.0,60.0,17.0,10.0,39,8.21,39.76923076923077,282,59.37,25.03191489361702,468,98.53,19.955128205128204
person,person,,,,False,False,True,2,15,3.9666666666666672,0.360668185269552,0.08947773260286015,0.00147582544985781,0.009579018231150819,22.689075630252102,25.133333333333333,0.01832110312854262,0.02298827769097488,0.5238095238095238,55,5,40,12,7.5,278.0,286.0,267.0,99.0,256.0,65.0,236.0,205.0,15,3.16,25.133333333333333,162,34.11,26.691358024691358,407,85.68,21.542997542997544
person,person,,,,True,True,False,3,30,6.820238095238096,0.40494458653026427,0.09394933328938045,0.0015146158530390617,0.003684307469399765,31.496770815150985,32.96666666666667,0.06603667895785047,0.0675665935207047,0.632183908045977,275,4,70,22,10.0,69.0,87.0,96.0,31.0,251.0,242.0,68.0,83.0,30,6.32,32.96666666666667,240,50.53,26.045833333333334,457,96.21,20.280087527352297
person,person,,,,True,False,False,2,18,4.586111111111112,0.38368336025848143,0.09038580467151895,0.0018680948206753899,0.010515504469868231,24.872804360993324,28.22222222222222,0.021755234300687227,0.02664185399325515,0.5816993464052288,89,5,48,14,9.0,206.0,229.0,180.0,83.0,222.0,51.0,210.0,170.0,18,3.79,28.22222222222222,208,43.79,25.370192307692307,437,92.0,20.92219679633867
person,person,,,,False,False,False,2,23,5.47063492063492,0.4070265638389032,0.09398186314921676,0.0014677032747611098,0.005680649303567361,29.940374292760776,33.56521739130435,0.045921742136602266,0.033801509656597485,0.5533596837944664,140,4,56,15,11.5,140.0,166.0,88.0,30.0,259.0,154.0,96.0,146.0,23,4.84,33.56521739130435,248,52.21,25.379032258064516,462,97.26,20.164502164502164
person,person,,,,True,False,True,5,48,6.882215007215009,0.43859649122807015,0.08217282242020585,0.017252984914550493,0.000455283779067923,29.457334556414622,31.520833333333332,0.11172521753366095,0.05450750731941395,0.28900709219858156,326,4,69,18,9.6,19.0,85.0,29.0,235.0,20.0,431.0,22.0,104.0,48,10.11,31.520833333333332,297,62.53,23.666666666666668,472,99.37,19.83686440677966
person,person,,,,True,False,True,7,61,7.411133311133308,0.4472693032015066,0.07695631041745424,0.032844338078101186,0.0011884717547608957,28.18252607205068,28.62295081967213,0.11589314571183998,0.06766151330904015,0.2568306010928962,470,4,65,18,8.714285714285714,3.0,57.0,20.0,359.0,3.0,386.0,20.0,82.0,61,12.84,28.62295081967213,307,64.63,23.306188925081432,470,98.95,19.840425531914892
person,person,,,,True,False,False,2,16,4.316666666666666,0.3419726421886249,0.08068625785629352,0.0011770573421796774,0.002130530263774768,23.173745173745175,25.1875,0.009717383150983623,0.015791514562744035,0.875,105,5,51,15,8.0,254.0,257.0,332.0,274.0,285.0,334.0,332.0,254.0,16,3.37,25.1875,110,23.16,22.736363636363638,390,82.11,21.825641025641026
person,person,,,,False,False,False,2,6,1.9999999999999998,0.3042921204356182,0.0798274606464624,0.0004938683480801738,0.0020251437313396014,12.16666666666667,12.166666666666666,0.003521184541005282,0.006115975996756077,0.6666666666666666,10,5,8,5,3.0,442.0,432.0,445.0,296.0,363.0,339.0,405.0,351.0,6,1.26,12.166666666666666,53,11.16,30.0,292,61.47,24.160958904109588
person,person,,,,False,False,False,2,4,1.1666666666666665,0.30585962652929816,0.07586041683302724,8.545004422856279e-05,0.00040550743948478796,13.785714285714286,14.0,0.001754184702878374,0.0019243132191353487,0.5,3,5,5,4,2.0,458.0,461.0,443.0,370.0,435.0,434.0,443.0,436.0,4,0.84,14.0,47,9.89,23.23404255319149,300,63.16,23.123333333333335
person,person,,,,True,False,False,2,10,3.7261904761904767,0.3328661527680449,0.07934961160453267,0.0017990819187917932,0.003257653184035593,12.43769968051118,15.2,0.004860593972262413,0.006902189071614766,0.5555555555555556,25,5,15,7,5.0,372.0,315.0,370.0,302.0,229.0,265.0,382.0,343.0,10,2.11,15.2,91,19.16,24.395604395604394,376,79.16,22.21808510638298
person,person,,,,True,False,True,2,4,1.0416666666666665,0.32511978097193706,0.06478745169356671,0.0007559013129183539,0.00010659560293137909,14.920000000000002,22.0,0.004265452579769867,0.0018676228442302736,0.5,3,5,5,4,2.0,458.0,465.0,401.0,465.0,323.0,446.0,394.0,437.0,4,0.84,22.0,80,16.84,27.1375,356,74.95,22.46067415730337
person,person,,,,True,False,False,3,23,4.746825396825397,0.3871230643846781,0.0856293002433675,0.004549614915185439,0.006764111850098432,21.46647717772947,23.08695652173913,0.021145899125197938,0.01910942819103519,0.391304347826087,99,5,47,13,7.666666666666667,140.0,216.0,160.0,179.0,118.0,111.0,212.0,231.0,23,4.84,23.08695652173913,218,45.89,25.486238532110093,433,91.16,20.785219399538107
person,person,,,,True,False,False,2,7,2.0277777777777777,0.33240027991602517,0.06923424495804646,0.00010347025701997069,4.81160707676364e-05,16.84931506849315,22.142857142857142,0.005432286283820688,0.0023442239284585135,0.7142857142857143,15,4,15,7,3.5,427.0,431.0,373.0,442.0,432.0,447.0,371.0,424.0,7,1.47,22.142857142857142,90,18.95,26.5,374,78.74,21.906417112299465
person,person,,,,False,False,False,4,19,3.288492063492064,0.3968253968253968,0.07823866911906006,0.006423550561333794,0.0038368495077355843,22.8282852660794,26.42105263157895,0.024962012839751076,0.014668429187992434,0.3684210526315789,63,5,39,12,4.75,194.0,348.0,129.0,329.0,78.0,234.0,186.0,265.0,19,4.0,26.42105263157895,234,49.26,24.52991452991453,451,94.95,20.51219512195122
person,person,,,,True,False,False,2,13,3.083333333333334,0.37167449139280123,0.0847407231208373,0.0012922610392368968,0.008940709720856286,24.410810810810805,27.384615384615383,0.01956610806993537,0.015484497932485769,0.6282051282051282,49,4,33,11,6.5,310.0,364.0,222.0,188.0,269.0,75.0,228.0,257.0,13,2.74,27.384615384615383,168,35.37,26.047619047619047,441,92.84,20.691609977324262
person,person,,,,False,True,False,2,25,6.119047619047619,0.40842648323301806,0.09077011274603478,0.0007452969697243215,0.001921998449646684,36.23793774319066,40.6,0.0830260659819459,0.07222598163657437,0.6466666666666666,194,4,67,18,12.5,116.0,120.0,80.0,77.0,324.0,343.0,51.0,67.0,25,5.26,40.6,246,51.79,26.03252032520325,466,98.11,20.053648068669528
person,person,,,,True,False,False,3,14,2.8619047619047615,0.39094650205761317,0.08160810926896314,0.0019090150051479383,0.0028644342710754576,25.599833610648925,27.928571428571427,0.020674977765747983,0.015148072116799725,0.5384615384615384,49,4,34,11,4.666666666666667,294.0,382.0,150.0,252.0,218.0,298.0,217.0,260.0,14,2.95,27.928571428571427,209,44.0,25.349282296650717,462,97.26,20.19047619047619
person,person,,,,True,False,True,2,17,4.611111111111112,0.37579113924050633,0.09010433133101485,0.0018996702820308186,0.006372955015154331,19.066265060240962,21.41176470588235,0.015707482577560158,0.011668763251677589,0.5,68,4,35,11,8.5,227.0,224.0,206.0,89.0,219.0,121.0,252.0,293.0,17,3.58,21.41176470588235,173,36.42,25.53757225433526,446,93.89,20.434977578475337
person,person,,,,True,False,False,7,60,8.490306915306912,0.45454545454545453,0.08213327492744894,0.025331465353900937,0.003698857327438274,31.953296986142167,31.7,0.1445206662774646,0.08257588379320105,0.30338983050847457,537,4,71,22,8.571428571428571,4.0,21.0,10.0,237.0,7.0,240.0,8.0,37.0,60,12.63,31.7,323,68.0,23.54798761609907,472,99.37,19.805084745762713
person,person,,,,True,False,True,2,16,4.403968253968254,0.3722570532915361,0.08797518173820437,0.0026403308327465863,0.013965419563128616,18.058929536853487,21.125,0.01496330985793938,0.012347961031496777,0.49166666666666664,59,4,27,9,8.0,254.0,244.0,220.0,131.0,176.0,15.0,263.0,288.0,16,3.37,21.125,163,34.32,25.66871165644172,445,93.68,20.604494382022473
person,person,,,,True,False,False,3,25,5.088492063492064,0.41125541125541126,0.08664984342221277,0.003728340027996923,0.004300435731442513,25.444279809716914,28.0,0.035975215530198654,0.022997531625676807,0.38666666666666666,116,4,52,15,8.333333333333334,116.0,193.0,72.0,155.0,141.0,208.0,125.0,204.0,25,5.26,28.0,256,53.89,24.8359375,464,97.68,20.08189655172414
person,person,,,,True,False,False,5,50,8.208766233766239,0.4439252336448598,0.08599749551153422,0.015506585495703048,0.0012880840382505942,27.990656875282898,28.74,0.08384967985621847,0.07949807938632654,0.2726530612244898,334,4,55,15,10.0,18.0,31.0,23.0,173.0,26.0,383.0,48.0,43.0,50,10.53,28.74,308,64.84,24.15909090909091,472,99.37,19.805084745762713
person,person,,,,True,False,False,4,25,5.654761904761906,0.36259541984732824,0.07153686281990781,0.0022456379791443155,0.0010692131171811386,18.88926315789473,20.48,0.01350882196608264,0.006579469123747896,0.44333333333333336,133,4,37,11,6.25,116.0,157.0,258.0,426.0,190.0,392.0,282.0,345.0,25,5.26,20.48,132,27.79,24.424242424242426,433,91.16,20.861431870669747
person,person,,,,False,False,True,2,17,8.142857142857142,0.3763866877971474,0.08798034179591031,0.00018229163870492405,0.0007232471053851024,23.1359649122807,31.41176470588235,0.033005114560309703,0.15518491890333988,0.8823529411764706,120,4,51,15,8.5,227.0,35.0,199.0,126.0,415.0,413.0,140.0,4.0,17,3.58,31.41176470588235,171,36.0,28.883040935672515,450,94.74,20.488888888888887
person,person,,,,True,False,False,2,16,8.25,0.3260123541523679,0.0797704849205794,0.0,0.0010855940429597359,19.818181818181817,22.25,0.008380282091088074,0.07456545747504661,1.0,120,6,60,16,8.0,254.0,27.0,394.0,297.0,446.0,388.0,342.0,56.0,16,3.37,22.25,75,15.79,25.466666666666665,359,75.58,22.381615598885794
person,person,,,,True,False,False,7,44,5.607586857586857,0.43418647166361973,0.07924811611934486,0.01644124227563372,0.000958197180715502,27.307049362860326,27.295454545454547,0.07842738205907678,0.036380623305769216,0.23255813953488372,220,4,57,15,6.285714285714286,29.0,158.0,35.0,307.0,22.0,402.0,57.0,138.0,44,9.26,27.295454545454547,294,61.89,23.918367346938776,468,98.53,19.94017094017094
person,person,,,,False,False,False,2,9,2.2916666666666665,0.35289747399702825,0.08303469976400664,0.0008763758059925462,0.0022032968881736366,18.763636363636365,21.0,0.006111351243854713,0.004277646277124451,0.5277777777777778,19,5,18,8,4.5,387.0,418.0,298.0,221.0,311.0,328.0,360.0,380.0,9,1.89,21.0,120,25.26,23.066666666666666,426,89.68,20.969483568075116
person,person,,,,False,False,False,2,10,4.3428571428571425,0.3260123541523679,0.075,2.172611761530927e-05,0.003592423577447368,23.958333333333336,26.0,0.011891477220712252,0.04344425329662554,0.9333333333333333,42,5,29,10,5.0,372.0,254.0,394.0,383.0,445.0,251.0,306.0,118.0,10,2.11,26.0,80,16.84,28.0875,354,74.53,22.2909604519774
person,person,,,,False,False,False,4,17,2.8384920634920645,0.39815590947191953,0.07422358226447034,0.005030242122159523,0.002657889449361801,26.317628966867037,29.470588235294116,0.027870974177387323,0.014604850327955768,0.40441176470588236,55,4,29,10,4.25,227.0,383.0,123.0,394.0,105.0,307.0,178.0,266.0,17,3.58,29.470588235294116,232,48.84,25.88362068965517,458,96.42,20.31877729257642
person,person,,,,True,False,False,2,11,3.1555555555555554,0.3601213040181956,0.08041760722347632,0.0001195435678855579,0.0021038602131207046,22.441901408450704,25.0,0.013252589931003212,0.009583746703613729,0.8545454545454545,47,5,33,11,5.5,354.0,357.0,268.0,282.0,426.0,336.0,288.0,313.0,11,2.32,25.0,145,30.53,27.66896551724138,427,89.89,21.15456674473068
person,person,,,,False,False,False,2,22,4.748412698412698,0.39915966386554624,0.08855606997483143,0.0015469467446787189,0.003605024950128216,34.15911749958215,37.59090909090909,0.04903268063710741,0.04611968037020408,0.5281385281385281,122,5,55,15,11.0,154.0,215.0,117.0,116.0,247.0,248.0,92.0,116.0,22,4.63,37.59090909090909,251,52.84,25.95219123505976,440,92.63,20.75227272727273
person,person,,,,True,False,False,2,30,8.476190476190474,0.40186125211505924,0.09832841691248771,0.003340102021766353,0.01494353765019988,30.01657303370787,31.3,0.060781342382727435,0.08498783601745685,0.6137931034482759,267,4,70,22,15.0,69.0,22.0,108.0,6.0,158.0,10.0,72.0,35.0,30,6.32,31.3,234,49.26,25.871794871794872,454,95.58,20.398678414096917
person,person,,,,True,False,True,5,20,3.7380952380952377,0.3787878787878788,0.07385524372230427,0.021124581078117797,0.010250303438511306,20.529087048832267,26.3,0.030240623824037225,0.017888326868461826,0.5,95,4,45,13,4.0,181.0,314.0,187.0,400.0,11.0,54.0,162.0,244.0,20,4.21,26.3,201,42.32,25.228855721393035,425,89.47,20.861176470588234
person,person,,,,True,False,False,4,18,5.658333333333335,0.34445250181290793,0.07243061909118634,0.0016387552711654729,0.00166890855831562,19.773195876288653,21.666666666666668,0.009623145743922822,0.04872059625955283,0.7908496732026143,121,5,60,16,4.5,206.0,156.0,321.0,417.0,241.0,366.0,333.0,111.0,18,3.79,21.666666666666668,102,21.47,25.274509803921568,403,84.84,21.3424317617866
person,person,,,,True,False,True,3,39,8.446825396825398,0.4398148148148148,0.09605014828794824,0.008314995161822153,0.009855917788629319,32.48463779009677,33.92307692307692,0.1020994704709184,0.08607585096356285,0.4493927125506073,333,4,70,22,13.0,41.0,23.0,28.0,17.0,57.0,59.0,28.0,34.0,39,8.21,33.92307692307692,312,65.68,23.423076923076923,469,98.74,19.891257995735607
person,person,,,,True,False,False,2,12,3.3055555555555554,0.3563390847711928,0.08143322475570033,0.0004656944651405057,0.007201223875441064,20.04201680672269,22.5,0.01298562498488959,0.009540150802265293,0.7272727272727273,48,5,33,11,6.0,331.0,346.0,286.0,260.0,366.0,106.0,293.0,314.0,12,2.53,22.5,139,29.26,27.964028776978417,418,88.0,21.363636363636363
person,person,,,,False,False,False,2,9,2.4499999999999997,0.3464624361779723,0.08148677626876341,0.00014566033211387707,0.0004888948478712165,24.367346938775515,25.666666666666668,0.012723079599777714,0.014374058653869091,0.5277777777777778,19,5,23,9,4.5,387.0,404.0,319.0,257.0,421.0,428.0,296.0,268.0,9,1.89,25.666666666666668,131,27.58,31.923664122137403,392,82.53,22.127551020408163
person,person,,,,True,False,False,2,25,7.433333333333333,0.3555389221556886,0.0874555050938996,0.0007893608094750207,0.006112065815596792,24.383408071748878,24.6,0.018254510106769293,0.03234035836647369,0.61,183,5,52,15,12.5,116.0,56.0,289.0,145.0,320.0,129.0,237.0,152.0,25,5.26,24.6,137,28.84,25.62773722627737,405,85.26,21.45432098765432
