node,node_type,org_cat,corp_cat,corp_sub,revenue_or_assets_$M,fortune_500_rank,Unnamed: 7,banker,PPG_director,PPG_member,bipartite_degree,corp_bipartite_degree,degree,degree_w,closeness,closeness_w,betweenness,betweenness_w,average_neighbour_degree_w,average_neighbour_degree,EVC,EVC_w,clustering_co_eff,triangles,eccentricity,onion_layer,core_no,bipartite_degree/degree,degree_ranked,degree_w_ranked,closeness_ranked,closeness_w_ranked,betweenness_ranked,betweenness_w_ranked,EVC_ranked,EVC_w_ranked,no. 1 step nodes (degree),1 step % reached,1 step nodes average degree,no. 2 step nodes,2 step % reached,2 step nodes average degree,no. 3 step nodes,3 step % reached,3 step nodes average degree
Whisler / J. Steven,person,,,,,,,False,False,False,3,3.0,11,2.65,0.3125448028673835,0.08203712995484196,0.0051380207265578105,0.006014564073722569,10.169811320754718,10.454545454545455,0.005978392740157897,0.005413281202957351,0.38181818181818183,21,7,19,6,3.6666666666666665,142.0,259.0,180.0,242.0,140.0,183.0,282.0,306.0,11,2.52,10.454545454545455,72,16.51,13.083333333333334,291,66.74,12.718213058419243
Whitacre / Edward E. Jr.,person,,,,,,,False,False,False,3,3.0,17,3.90952380952381,0.3333333333333333,0.08847402597402597,0.01183850408030677,0.009811205252474768,12.436662606577343,12.823529411764707,0.024709988320980866,0.025579068001108707,0.3014705882352941,41,7,25,7,5.666666666666667,61.0,91.0,91.0,105.0,46.0,59.0,113.0,114.0,17,3.9,12.823529411764707,117,26.83,14.307692307692308,325,74.54,12.427692307692308
White / Michael D.,person,,,,,,,False,False,True,2,2.0,9,2.783333333333333,0.2936026936026936,0.08084054388133498,0.002352176946208868,0.008651187002974414,9.17365269461078,9.666666666666666,0.005498667923563936,0.00566429103753483,0.4444444444444444,16,6,16,5,4.5,220.0,235.0,282.0,272.0,296.0,91.0,290.0,301.0,9,2.06,9.666666666666666,49,11.24,13.26530612244898,230,52.75,13.630434782608695
White / Miles D.,person,,,,,,,False,False,True,2,2.0,15,4.366666666666666,0.3293051359516616,0.09214187594660278,0.006879056409040806,0.0122312697027977,14.690839694656487,15.133333333333333,0.013925514342739049,0.014917117369547636,0.4666666666666667,49,6,31,8,7.5,83.0,61.0,110.0,62.0,104.0,34.0,189.0,177.0,15,3.44,15.133333333333333,98,22.48,13.36734693877551,326,74.77,12.478527607361963
Whitman / Christine Todd,person,,,,,,,False,True,False,3,2.0,23,5.194444444444445,0.36855452240067627,0.0932420872540633,0.013314996567190335,0.009624424370549006,17.92620320855615,19.304347826086957,0.07784010094294873,0.06807570008010227,0.37549407114624506,95,6,40,12,7.666666666666667,28.0,35.0,23.0,50.0,37.0,67.0,41.0,45.0,23,5.28,19.304347826086957,172,39.45,15.168604651162791,377,86.47,11.875331564986737
Whitman / Meg,person,,,,,,,False,False,False,3,3.0,12,2.5833333333333335,0.3112062812276945,0.08007346189164372,0.009450759573374646,0.004116162757415527,15.709677419354836,16.833333333333332,0.05143813491191536,0.04489405288701773,0.4696969696969697,31,5,30,8,4.0,115.0,265.0,190.0,285.0,65.0,275.0,58.0,67.0,12,2.75,16.833333333333332,79,18.12,15.544303797468354,273,62.61,13.010989010989011
Wilderotter / Mary Agnes,person,,,,,,,False,False,True,2,2.0,14,4.316666666666667,0.3143475126171593,0.09328198545143346,0.0023139435601926355,0.005681344561445796,17.783783783783782,18.142857142857142,0.06421253139752638,0.09168546652042292,0.5714285714285714,52,5,31,8,7.0,88.0,66.0,167.0,49.0,297.0,196.0,48.0,33.0,14,3.21,18.142857142857142,79,18.12,15.848101265822784,287,65.83,12.930313588850174
Williams / Barry Lawson,person,,,,,,,False,False,False,2,2.0,5,1.6666666666666665,0.20345310312645823,0.06037526829606037,0.0,0.0,6.8,6.8,5.6051552663836694e-05,0.00015611425571691832,1.0,10,7,12,5,2.5,364.0,367.0,434.0,434.0,412.0,411.0,434.0,434.0,5,1.15,6.8,10,2.29,6.0,23,5.28,8.782608695652174
Williams / Ronald A.,person,,,,,,,True,False,False,2,2.0,11,3.1833333333333336,0.3205882352941177,0.08672877366309716,0.0043789460764213205,0.007334073094117384,13.94764397905759,15.363636363636363,0.028528926910235914,0.031430299288965444,0.4727272727272727,26,6,23,7,5.5,142.0,163.0,143.0,134.0,185.0,130.0,97.0,97.0,11,2.52,15.363636363636363,88,20.18,14.897727272727273,302,69.27,12.711920529801324
Woertz / Patricia A.,person,,,,,,,False,False,False,2,2.0,12,3.316666666666667,0.3168604651162791,0.08524782481180956,0.006410953771274569,0.007729943641838614,16.035175879396984,17.5,0.051392462407414075,0.055301024096296614,0.5151515151515151,34,5,30,8,6.0,115.0,145.0,157.0,167.0,112.0,119.0,59.0,53.0,12,2.75,17.5,80,18.35,16.425,296,67.89,12.85472972972973
Wolf / Stephen M.,person,,,,,,,False,False,False,2,2.0,2,0.5833333333333333,0.24195338512763595,0.0666377970807754,0.0,0.0,7.714285714285715,8.0,0.0007683208464298705,0.001017834315651826,1.0,1,6,2,2,1.0,426.0,431.0,404.0,418.0,412.0,411.0,399.0,404.0,2,0.46,8.0,14,3.21,9.357142857142858,75,17.2,15.786666666666667
Wright / Deborah C.,person,,,,,,,False,False,False,2,2.0,10,3.0833333333333335,0.3173216885007278,0.0902317880794702,0.004984252142485965,0.007143989186647239,11.486486486486486,11.5,0.0148885062270672,0.023713095630948196,0.4444444444444444,20,5,19,6,5.0,181.0,181.0,156.0,84.0,147.0,140.0,170.0,120.0,10,2.29,11.5,72,16.51,16.22222222222222,297,68.12,12.767676767676768
Zedillo / Ernesto,person,,,,,,,True,False,False,3,3.0,17,3.5500000000000007,0.3361603700848111,0.08427563544988885,0.004970499296036016,0.002959076232565635,17.619718309859152,18.352941176470587,0.07908355783086371,0.06466517228743097,0.4117647058823529,56,5,32,8,5.666666666666667,61.0,121.0,83.0,192.0,149.0,327.0,39.0,47.0,17,3.9,18.352941176470587,111,25.46,16.54954954954955,336,77.06,12.375
Zore / Edward J.,person,,,,,,,False,False,False,2,2.0,7,3.0000000000000004,0.2435754189944134,0.0686776403874931,0.004796582698170646,0.004197911155361327,6.444444444444443,6.285714285714286,0.0004201820158306496,0.0007057532853472985,0.6190476190476191,13,6,13,5,3.5,299.0,188.0,401.0,407.0,153.0,266.0,409.0,414.0,7,1.61,6.285714285714286,16,3.67,9.625,80,18.35,12.05
